set STUDENTS := 1..200;
set ROOMS := 1..100;

param roomRanking := 
   20 90 27
   20 91 25
   20 92 73
   20 93 29
   20 94 26
   20 95 56
   20 96 30
   20 97 24
   20 98 74
   20 99 62
   20 100 30
   21 1 63
   21 2 81
   21 3 74
   21 4 28
   21 5 42
   21 6 77
   21 7 76
   21 8 37
   21 9 93
   21 10 17
   21 11 88
   21 12 54
   21 13 59
   21 14 94
   21 15 75
   21 16 16
   21 17 58
   21 18 93
   21 19 81
   21 20 13
   21 21 15
   21 22 82
   21 23 17
   21 24 34
   21 25 36
   21 26 8
   21 27 56
   21 28 9
   21 29 31
   21 30 90
   21 31 66
   21 32 4
   21 33 99
   21 34 98
   21 35 45
   21 36 73
   21 37 80
   21 38 50
   21 39 65
   21 40 82
   21 41 93
   21 42 60
   21 43 62
   21 44 73
   21 45 26
   21 46 62
   21 47 84
   21 48 56
   21 49 6
   21 50 58
   21 51 82
   21 52 19
   21 53 65
   21 54 67
   21 55 54
   21 56 38
   21 57 18
   21 58 93
   21 59 98
   21 60 77
   21 61 45
   21 62 67
   21 63 92
   21 64 78
   21 65 21
   21 66 86
   21 67 57
   21 68 51
   21 69 48
   21 70 1
   21 71 85
   21 72 89
   21 73 82
   21 74 34
   21 75 4
   21 76 43
   21 77 3
   21 78 40
   21 79 4
   21 80 76
   21 81 42
   21 82 40
   21 83 72
   21 84 78
   21 85 41
   21 86 4
   21 87 75
   21 88 72
   21 89 37
   21 90 11
   21 91 11
   21 92 89
   21 93 91
   21 94 75
   21 95 49
   21 96 35
   21 97 12
   21 98 47
   21 99 71
   21 100 76
   22 1 11
   22 2 13
   22 3 36
   22 4 23
   22 5 48
   22 6 89
   22 7 93
   22 8 25
   22 9 4
   22 10 91
   22 11 99
   22 12 16
   22 13 29
   22 14 96
   22 15 33
   22 16 74
   22 17 23
   22 18 39
   22 19 21
   22 20 78
   22 21 75
   22 22 23
   22 23 11
   22 24 38
   22 25 26
   22 26 33
   22 27 52
   22 28 65
   22 29 84
   22 30 47
   22 31 79
   22 32 86
   22 33 13
   22 34 20
   22 35 21
   22 36 84
   22 37 8
   22 38 86
   22 39 9
   22 40 50
   22 41 64
   22 42 10
   22 43 26
   22 44 36
   22 45 12
   22 46 88
   22 47 37
   22 48 60
   22 49 43
   22 50 71
   22 51 80
   22 52 51
   22 53 54
   22 54 77
   22 55 72
   22 56 23
   22 57 84
   22 58 17
   22 59 27
   22 60 24
   22 61 27
   22 62 9
   22 63 29
   22 64 99
   22 65 48
   22 66 39
   22 67 65
   22 68 15
   22 69 73
   22 70 16
   22 71 64
   22 72 97
   22 73 64
   22 74 60
   22 75 92
   22 76 10
   22 77 24
   22 78 43
   22 79 33
   22 80 55
   22 81 20
   22 82 84
   22 83 46
   22 84 100
   22 85 6
   22 86 19
   22 87 53
   22 88 45
   22 89 57
   22 90 40
   22 91 48
   22 92 78
   22 93 91
   22 94 2
   22 95 50
   22 96 70
   22 97 65
   22 98 47
   22 99 94
   22 100 32
   23 1 24
   23 2 4
   23 3 18
   23 4 77
   23 5 49
   23 6 80
   23 7 10
   23 8 77
   23 9 71
   23 10 65
   23 11 5
   23 12 82
   23 13 93
   23 14 13
   23 15 46
   23 16 96
   23 17 78
   23 18 70
   23 19 42
   23 20 3
   23 21 39
   23 22 72
   23 23 23
   23 24 60
   23 25 90
   23 26 19
   23 27 49
   23 28 37
   23 29 87
   23 30 97
   23 31 71
   23 32 71
   23 33 100
   23 34 23
   23 35 63
   23 36 48
   23 37 89
   23 38 18
   23 39 14
   23 40 50
   23 41 18
   23 42 90
   23 43 61
   23 44 8
   23 45 59
   23 46 29
   23 47 55
   23 48 33
   23 49 35
   23 50 19
   23 51 38
   23 52 70
   23 53 33
   23 54 70
   23 55 71
   23 56 7
   23 57 62
   23 58 4
   23 59 71
   23 60 58
   23 61 100
   23 62 83
   23 63 51
   23 64 76
   23 65 44
   23 66 1
   23 67 75
   23 68 65
   23 69 92
   23 70 95
   23 71 87
   23 72 31
   23 73 96
   23 74 84
   23 75 26
   23 76 91
   23 77 77
   23 78 10
   23 79 32
   23 80 46
   23 81 85
   23 82 41
   23 83 96
   23 84 20
   23 85 38
   23 86 31
   23 87 14
   23 88 93
   23 89 76
   23 90 51
   23 91 71
   23 92 58
   23 93 56
   23 94 87
   23 95 33
   23 96 96
   23 97 49
   23 98 96
   23 99 9
   23 100 1
   24 1 89
   24 2 80
   24 3 52
   24 4 98
   24 5 14
   24 6 53
   24 7 87
   24 8 41
   24 9 65
   24 10 27
   24 11 66
   24 12 47
   24 13 36
   24 14 80
   24 15 64
   24 16 55
   24 17 17
   24 18 19
   24 19 8
   24 20 1
   24 21 51
   24 22 48
   24 23 10
   24 24 72
   24 25 80
   24 26 83
   24 27 21
   24 28 84
   24 29 34
   24 30 53
   24 31 79
   24 32 47
   24 33 71
   24 34 96
   24 35 31
   24 36 46
   24 37 60
   24 38 88
   24 39 83
   24 40 68
   24 41 94
   24 42 40
   24 43 94
   24 44 48
   24 45 4
   24 46 40
   24 47 58
   24 48 33
   24 49 45
   24 50 53
   24 51 60
   24 52 54
   24 53 85
   24 54 64
   24 55 32
   24 56 17
   24 57 29
   24 58 67
   24 59 29
   24 60 2
   24 61 49
   24 62 80
   24 63 92
   24 64 33
   24 65 88
   24 66 73
   24 67 69
   24 68 100
   24 69 74
   24 70 18
   24 71 95
   24 72 2
   24 73 3
   24 74 6
   24 75 25
   24 76 81
   24 77 13
   24 78 62
   24 79 17
   24 80 68
   24 81 74
   24 82 44
   24 83 56
   24 84 54
   24 85 77
   24 86 53
   24 87 88
   24 88 76
   24 89 78
   24 90 86
   24 91 8
   24 92 68
   24 93 1
   24 94 38
   24 95 6
   24 96 21
   24 97 40
   24 98 3
   24 99 89
   24 100 6
   25 1 100
   25 2 14
   25 3 20
   25 4 59
   25 5 16
   25 6 16
   25 7 26
   25 8 58
   25 9 17
   25 10 49
   25 11 38
   25 12 34
   25 13 87
   25 14 7
   25 15 66
   25 16 26
   25 17 80
   25 18 90
   25 19 49
   25 20 91
   25 21 89
   25 22 55
   25 23 56
   25 24 93
   25 25 61
   25 26 1
   25 27 11
   25 28 39
   25 29 7
   25 30 11
   25 31 47
   25 32 68
   25 33 94
   25 34 52
   25 35 33
   25 36 68
   25 37 87
   25 38 66
   25 39 59
   25 40 1
   25 41 64
   25 42 84
   25 43 47
   25 44 61
   25 45 19
   25 46 40
   25 47 54
   25 48 12
   25 49 52
   25 50 60
   25 51 95
   25 52 58
   25 53 57
   25 54 95
   25 55 1
   25 56 46
   25 57 5
   25 58 60
   25 59 18
   25 60 67
   25 61 79
   25 62 4
   25 63 91
   25 64 52
   25 65 93
   25 66 42
   25 67 4
   25 68 74
   25 69 50
   25 70 38
   25 71 19
   25 72 29
   25 73 2
   25 74 75
   25 75 37
   25 76 37
   25 77 57
   25 78 36
   25 79 4
   25 80 95
   25 81 68
   25 82 65
   25 83 40
   25 84 30
   25 85 87
   25 86 21
   25 87 22
   25 88 91
   25 89 61
   25 90 23
   25 91 22
   25 92 13
   25 93 13
   25 94 15
   25 95 14
   25 96 46
   25 97 55
   25 98 97
   25 99 49
   25 100 18
   26 1 32
   26 2 13
   26 3 42
   26 4 61
   26 5 66
   26 6 6
   26 7 4
   26 8 80
   26 9 59
   26 10 39
   26 11 29
   26 12 52
   26 13 16
   26 14 4
   26 15 83
   26 16 9
   26 17 64
   26 18 48
   26 19 45
   26 20 91
   26 21 4
   26 22 40
   26 23 35
   26 24 53
   26 25 83
   26 26 34
   26 27 71
   26 28 96
   26 29 2
   26 30 75
   26 31 48
   26 32 50
   26 33 99
   26 34 53
   26 35 56
   26 36 4
   26 37 97
   26 38 66
   26 39 30
   26 40 65
   26 41 27
   26 42 88
   26 43 41
   26 44 82
   26 45 74
   26 46 49
   26 47 90
   26 48 14
   26 49 57
   26 50 23
   26 51 52
   26 52 70
   26 53 44
   26 54 88
   26 55 59
   26 56 50
   26 57 98
   26 58 35
   26 59 76
   26 60 75
   26 61 94
   26 62 26
   26 63 42
   26 64 65
   26 65 84
   26 66 33
   26 67 59
   26 68 10
   26 69 39
   26 70 66
   26 71 84
   26 72 3
   26 73 13
   26 74 83
   26 75 28
   26 76 100
   26 77 80
   26 78 79
   26 79 84
   26 80 25
   26 81 84
   26 82 92
   26 83 9
   26 84 11
   26 85 80
   26 86 85
   26 87 88
   26 88 28
   26 89 21
   26 90 21
   26 91 15
   26 92 88
   26 93 80
   26 94 8
   26 95 52
   26 96 73
   26 97 33
   26 98 94
   26 99 40
   26 100 71
   27 1 49
   27 2 73
   27 3 41
   27 4 79
   27 5 97
   27 6 37
   27 7 82
   27 8 3
   27 9 62
   27 10 98
   27 11 88
   27 12 27
   27 13 95
   27 14 47
   27 15 82
   27 16 52
   27 17 69
   27 18 55
   27 19 75
   27 20 86
   27 21 47
   27 22 10
   27 23 61
   27 24 95
   27 25 48
   27 26 48
   27 27 51
   27 28 21
   27 29 89
   27 30 91
   27 31 74
   27 32 36
   27 33 73
   27 34 61
   27 35 28
   27 36 34
   27 37 12
   27 38 97
   27 39 71
   27 40 23
   27 41 60
   27 42 2
   27 43 59
   27 44 95
   27 45 57
   27 46 6
   27 47 55
   27 48 78
   27 49 1
   27 50 91
   27 51 27
   27 52 76
   27 53 97
   27 54 53
   27 55 40
   27 56 51
   27 57 99
   27 58 61
   27 59 36
   27 60 56
   27 61 24
   27 62 19
   27 63 55
   27 64 41
   27 65 61
   27 66 10
   27 67 15
   27 68 15
   27 69 92
   27 70 88
   27 71 65
   27 72 91
   27 73 72
   27 74 31
   27 75 18
   27 76 7
   27 77 34
   27 78 97
   27 79 38
   27 80 6
   27 81 88
   27 82 38
   27 83 70
   27 84 71
   27 85 56
   27 86 10
   27 87 1
   27 88 77
   27 89 12
   27 90 26
   27 91 50
   27 92 48
   27 93 11
   27 94 98
   27 95 87
   27 96 10
   27 97 90
   27 98 81
   27 99 34
   27 100 18
   28 1 63
   28 2 24
   28 3 21
   28 4 11
   28 5 68
   28 6 25
   28 7 72
   28 8 4
   28 9 55
   28 10 77
   28 11 61
   28 12 33
   28 13 64
   28 14 34
   28 15 55
   28 16 67
   28 17 20
   28 18 43
   28 19 38
   28 20 11
   28 21 94
   28 22 93
   28 23 16
   28 24 15
   28 25 25
   28 26 37
   28 27 68
   28 28 46
   28 29 76
   28 30 55
   28 31 16
   28 32 17
   28 33 63
   28 34 4
   28 35 69
   28 36 40
   28 37 7
   28 38 18
   28 39 77
   28 40 87
   28 41 73
   28 42 3
   28 43 88
   28 44 40
   28 45 56
   28 46 65
   28 47 42
   28 48 5
   28 49 66
   28 50 80
   28 51 14
   28 52 77
   28 53 33
   28 54 25
   28 55 27
   28 56 29
   28 57 83
   28 58 65
   28 59 9
   28 60 76
   28 61 48
   28 62 73
   28 63 79
   28 64 57
   28 65 57
   28 66 12
   28 67 68
   28 68 57
   28 69 33
   28 70 91
   28 71 1
   28 72 97
   28 73 51
   28 74 46
   28 75 34
   28 76 97
   28 77 70
   28 78 66
   28 79 76
   28 80 4
   28 81 45
   28 82 30
   28 83 85
   28 84 5
   28 85 78
   28 86 49
   28 87 61
   28 88 24
   28 89 19
   28 90 30
   28 91 50
   28 92 20
   28 93 25
   28 94 45
   28 95 45
   28 96 20
   28 97 44
   28 98 64
   28 99 9
   28 100 7
   29 1 67
   29 2 20
   29 3 44
   29 4 24
   29 5 81
   29 6 13
   29 7 9
   29 8 64
   29 9 57
   29 10 72
   29 11 7
   29 12 78
   29 13 96
   29 14 53
   29 15 15
   29 16 97
   29 17 34
   29 18 75
   29 19 15
   29 20 49
   29 21 26
   29 22 47
   29 23 82
   29 24 13
   29 25 18
   29 26 4
   29 27 49
   29 28 42
   29 29 97
   29 30 48
   29 31 93
   29 32 44
   29 33 18
   29 34 2
   29 35 1
   29 36 93
   29 37 81
   29 38 12
   29 39 49
   29 40 34
   29 41 1
   29 42 16
   29 43 85
   29 44 27
   29 45 80
   29 46 31
   29 47 98
   29 48 76
   29 49 25
   29 50 10
   29 51 9
   29 52 16
   29 53 55
   29 54 67
   29 55 25
   29 56 29
   29 57 91
   29 58 98
   29 59 87
   29 60 64
   29 61 19
   29 62 68
   29 63 42
   29 64 9
   29 65 14
   29 66 47
   29 67 71
   29 68 71
   29 69 87
   29 70 16
   29 71 3
   29 72 99
   29 73 76
   29 74 93
   29 75 85
   29 76 11
   29 77 85
   29 78 21
   29 79 31
   29 80 33
   29 81 11
   29 82 30
   29 83 75
   29 84 58
   29 85 49
   29 86 26
   29 87 85
   29 88 63
   29 89 97
   29 90 67
   29 91 87
   29 92 33
   29 93 70
   29 94 5
   29 95 33
   29 96 64
   29 97 70
   29 98 47
   29 99 16
   29 100 2
   30 1 19
   30 2 35
   30 3 6
   30 4 41
   30 5 2
   30 6 68
   30 7 22
   30 8 52
   30 9 64
   30 10 98
   30 11 19
   30 12 41
   30 13 25
   30 14 20
   30 15 26
   30 16 82
   30 17 8
   30 18 62
   30 19 64
   30 20 41
   30 21 30
   30 22 50
   30 23 25
   30 24 19
   30 25 48
   30 26 93
   30 27 96
   30 28 47
   30 29 11
   30 30 62
   30 31 31
   30 32 9
   30 33 72
   30 34 91
   30 35 12
   30 36 82
   30 37 9
   30 38 17
   30 39 74
   30 40 79
   30 41 34
   30 42 85
   30 43 97
   30 44 63
   30 45 65
   30 46 73
   30 47 66
   30 48 84
   30 49 27
   30 50 3
   30 51 65
   30 52 100
   30 53 43
   30 54 16
   30 55 40
   30 56 73
   30 57 52
   30 58 86
   30 59 46
   30 60 1
   30 61 32
   30 62 61
   30 63 73
   30 64 69
   30 65 58
   30 66 55
   30 67 47
   30 68 17
   30 69 7
   30 70 86
   30 71 80
   30 72 76
   30 73 3
   30 74 67
   30 75 20
   30 76 72
   30 77 26
   30 78 68
   30 79 69
   30 80 86
   30 81 49
   30 82 35
   30 83 60
   30 84 54
   30 85 14
   30 86 100
   30 87 11
   30 88 74
   30 89 80
   30 90 39
   30 91 3
   30 92 8
   30 93 74
   30 94 99
   30 95 81
   30 96 19
   30 97 63
   30 98 93
   30 99 7
   30 100 41
   31 1 43
   31 2 93
   31 3 82
   31 4 18
   31 5 62
   31 6 61
   31 7 7
   31 8 70
   31 9 21
   31 10 20
   31 11 23
   31 12 10
   31 13 13
   31 14 72
   31 15 50
   31 16 10
   31 17 83
   31 18 74
   31 19 53
   31 20 91
   31 21 38
   31 22 93
   31 23 71
   31 24 10
   31 25 61
   31 26 14
   31 27 44
   31 28 27
   31 29 85
   31 30 31
   31 31 93
   31 32 28
   31 33 28
   31 34 27
   31 35 83
   31 36 71
   31 37 46
   31 38 10
   31 39 5
   31 40 20
   31 41 60
   31 42 76
   31 43 5
   31 44 73
   31 45 77
   31 46 95
   31 47 90
   31 48 92
   31 49 8
   31 50 62
   31 51 76
   31 52 11
   31 53 74
   31 54 72
   31 55 75
   31 56 41
   31 57 85
   31 58 45
   31 59 71
   31 60 28
   31 61 54
   31 62 10
   31 63 26
   31 64 73
   31 65 85
   31 66 97
   31 67 87
   31 68 68
   31 69 73
   31 70 40
   31 71 79
   31 72 80
   31 73 12
   31 74 53
   31 75 17
   31 76 70
   31 77 23
   31 78 23
   31 79 94
   31 80 49
   31 81 71
   31 82 71
   31 83 84
   31 84 39
   31 85 99
   31 86 4
   31 87 22
   31 88 48
   31 89 16
   31 90 30
   31 91 90
   31 92 7
   31 93 56
   31 94 87
   31 95 41
   31 96 73
   31 97 93
   31 98 28
   31 99 62
   31 100 10
   32 1 61
   32 2 23
   32 3 75
   32 4 84
   32 5 36
   32 6 86
   32 7 96
   32 8 77
   32 9 66
   32 10 36
   32 11 35
   32 12 62
   32 13 80
   32 14 70
   32 15 66
   32 16 67
   32 17 28
   32 18 14
   32 19 15
   32 20 6
   32 21 79
   32 22 84
   32 23 59
   32 24 10
   32 25 26
   32 26 4
   32 27 63
   32 28 87
   32 29 25
   32 30 100
   32 31 70
   32 32 45
   32 33 97
   32 34 38
   32 35 2
   32 36 73
   32 37 19
   32 38 54
   32 39 86
   32 40 54
   32 41 56
   32 42 48
   32 43 45
   32 44 92
   32 45 29
   32 46 9
   32 47 15
   32 48 5
   32 49 86
   32 50 11
   32 51 61
   32 52 46
   32 53 79
   32 54 41
   32 55 8
   32 56 50
   32 57 19
   32 58 2
   32 59 3
   32 60 78
   32 61 89
   32 62 96
   32 63 83
   32 64 38
   32 65 11
   32 66 79
   32 67 5
   32 68 44
   32 69 23
   32 70 10
   32 71 97
   32 72 74
   32 73 79
   32 74 22
   32 75 26
   32 76 30
   32 77 10
   32 78 52
   32 79 36
   32 80 14
   32 81 41
   32 82 33
   32 83 32
   32 84 61
   32 85 64
   32 86 5
   32 87 18
   32 88 76
   32 89 39
   32 90 19
   32 91 34
   32 92 56
   32 93 72
   32 94 65
   32 95 83
   32 96 25
   32 97 57
   32 98 78
   32 99 74
   32 100 60
   33 1 27
   33 2 28
   33 3 76
   33 4 1
   33 5 70
   33 6 94
   33 7 96
   33 8 76
   33 9 15
   33 10 28
   33 11 58
   33 12 25
   33 13 9
   33 14 34
   33 15 17
   33 16 48
   33 17 18
   33 18 45
   33 19 52
   33 20 80
   33 21 85
   33 22 60
   33 23 74
   33 24 42
   33 25 59
   33 26 26
   33 27 60
   33 28 23
   33 29 12
   33 30 44
   33 31 48
   33 32 55
   33 33 40
   33 34 45
   33 35 92
   33 36 37
   33 37 68
   33 38 46
   33 39 23
   33 40 93
   33 41 50
   33 42 89
   33 43 22
   33 44 66
   33 45 88
   33 46 22
   33 47 43
   33 48 90
   33 49 73
   33 50 52
   33 51 24
   33 52 9
   33 53 15
   33 54 98
   33 55 26
   33 56 93
   33 57 13
   33 58 4
   33 59 14
   33 60 88
   33 61 57
   33 62 77
   33 63 59
   33 64 7
   33 65 44
   33 66 40
   33 67 86
   33 68 30
   33 69 64
   33 70 18
   33 71 64
   33 72 55
   33 73 84
   33 74 37
   33 75 90
   33 76 25
   33 77 55
   33 78 56
   33 79 83
   33 80 44
   33 81 73
   33 82 42
   33 83 24
   33 84 42
   33 85 3
   33 86 66
   33 87 4
   33 88 59
   33 89 32
   33 90 17
   33 91 26
   33 92 31
   33 93 37
   33 94 60
   33 95 10
   33 96 24
   33 97 48
   33 98 3
   33 99 37
   33 100 68
   34 1 38
   34 2 88
   34 3 3
   34 4 41
   34 5 23
   34 6 27
   34 7 81
   34 8 89
   34 9 56
   34 10 86
   34 11 11
   34 12 35
   34 13 61
   34 14 34
   34 15 69
   34 16 71
   34 17 12
   34 18 82
   34 19 60
   34 20 77
   34 21 3
   34 22 70
   34 23 11
   34 24 16
   34 25 66
   34 26 84
   34 27 61
   34 28 55
   34 29 10
   34 30 29
   34 31 81
   34 32 46
   34 33 82
   34 34 48
   34 35 89
   34 36 25
   34 37 96
   34 38 37
   34 39 87
   34 40 73
   34 41 62
   34 42 14
   34 43 23
   34 44 34
   34 45 24
   34 46 93
   34 47 98
   34 48 100
   34 49 39
   34 50 3
   34 51 87
   34 52 97
   34 53 16
   34 54 49
   34 55 40
   34 56 94
   34 57 82
   34 58 77
   34 59 4
   34 60 42
   34 61 31
   34 62 84
   34 63 63
   34 64 65
   34 65 20
   34 66 21
   34 67 22
   34 68 21
   34 69 50
   34 70 58
   34 71 87
   34 72 8
   34 73 14
   34 74 18
   34 75 98
   34 76 64
   34 77 8
   34 78 37
   34 79 20
   34 80 14
   34 81 52
   34 82 45
   34 83 23
   34 84 25
   34 85 12
   34 86 21
   34 87 6
   34 88 12
   34 89 95
   34 90 94
   34 91 66
   34 92 18
   34 93 52
   34 94 92
   34 95 61
   34 96 11
   34 97 18
   34 98 49
   34 99 21
   34 100 77
   35 1 61
   35 2 80
   35 3 47
   35 4 57
   35 5 93
   35 6 54
   35 7 16
   35 8 12
   35 9 64
   35 10 44
   35 11 62
   35 12 100
   35 13 56
   35 14 93
   35 15 29
   35 16 13
   35 17 5
   35 18 54
   35 19 84
   35 20 28
   35 21 6
   35 22 88
   35 23 18
   35 24 78
   35 25 65
   35 26 100
   35 27 6
   35 28 70
   35 29 65
   35 30 67
   35 31 95
   35 32 54
   35 33 12
   35 34 81
   35 35 76
   35 36 1
   35 37 75
   35 38 62
   35 39 58
   35 40 16
   35 41 21
   35 42 62
   35 43 54
   35 44 67
   35 45 48
   35 46 11
   35 47 17
   35 48 77
   35 49 5
   35 50 60
   35 51 31
   35 52 50
   35 53 32
   35 54 28
   35 55 37
   35 56 66
   35 57 94
   35 58 27
   35 59 47
   35 60 88
   35 61 11
   35 62 81
   35 63 99
   35 64 20
   35 65 77
   35 66 97
   35 67 71
   35 68 27
   35 69 73
   35 70 4
   35 71 80
   35 72 90
   35 73 48
   35 74 50
   35 75 18
   35 76 13
   35 77 3
   35 78 31
   35 79 69
   35 80 50
   35 81 26
   35 82 95
   35 83 73
   35 84 36
   35 85 75
   35 86 69
   35 87 30
   35 88 66
   35 89 88
   35 90 15
   35 91 31
   35 92 48
   35 93 77
   35 94 88
   35 95 74
   35 96 70
   35 97 29
   35 98 47
   35 99 100
   35 100 21
   36 1 51
   36 2 74
   36 3 71
   36 4 1
   36 5 27
   36 6 39
   36 7 95
   36 8 36
   36 9 98
   36 10 95
   36 11 21
   36 12 14
   36 13 51
   36 14 99
   36 15 69
   36 16 90
   36 17 11
   36 18 52
   36 19 30
   36 20 54
   36 21 14
   36 22 23
   36 23 80
   36 24 48
   36 25 76
   36 26 26
   36 27 32
   36 28 94
   36 29 79
   36 30 4
   36 31 10
   36 32 100
   36 33 77
   36 34 82
   36 35 98
   36 36 9
   36 37 43
   36 38 9
   36 39 40
   36 40 7
   36 41 48
   36 42 91
   36 43 76
   36 44 30
   36 45 82
   36 46 45
   36 47 35
   36 48 78
   36 49 5
   36 50 78
   36 51 16
   36 52 3
   36 53 52
   36 54 55
   36 55 11
   36 56 100
   36 57 93
   36 58 89
   36 59 38
   36 60 41
   36 61 98
   36 62 87
   36 63 65
   36 64 47
   36 65 37
   36 66 55
   36 67 22
   36 68 4
   36 69 23
   36 70 2
   36 71 64
   36 72 59
   36 73 13
   36 74 5
   36 75 70
   36 76 95
   36 77 74
   36 78 72
   36 79 41
   36 80 35
   36 81 99
   36 82 54
   36 83 47
   36 84 7
   36 85 37
   36 86 3
   36 87 53
   36 88 90
   36 89 84
   36 90 56
   36 91 62
   36 92 53
   36 93 29
   36 94 27
   36 95 5
   36 96 28
   36 97 77
   36 98 41
   36 99 73
   36 100 6
   37 1 40
   37 2 53
   37 3 16
   37 4 50
   37 5 26
   37 6 26
   37 7 54
   37 8 1
   37 9 71
   37 10 87
   37 11 53
   37 12 73
   37 13 36
   37 14 83
   37 15 26
   37 16 99
   37 17 37
   37 18 51
   37 19 82
   37 20 5
   37 21 51
   37 22 46
   37 23 77
   37 24 72
   37 25 77
   37 26 5
   37 27 76
   37 28 76
   37 29 96
   37 30 65
   37 31 85
   37 32 92
   37 33 96
   37 34 70
   37 35 46
   37 36 93
   37 37 87
   37 38 82
   37 39 17
   37 40 96
   37 41 42
   37 42 99
   37 43 38
   37 44 41
   37 45 100
   37 46 60
   37 47 26
   37 48 21
   37 49 73
   37 50 2
   37 51 1
   37 52 44
   37 53 84
   37 54 63
   37 55 70
   37 56 23
   37 57 77
   37 58 62
   37 59 24
   37 60 2
   37 61 42
   37 62 30
   37 63 80
   37 64 17
   37 65 21
   37 66 38
   37 67 21
   37 68 37
   37 69 68
   37 70 27
   37 71 27
   37 72 50
   37 73 31
   37 74 81
   37 75 84
   37 76 8
   37 77 36
   37 78 8
   37 79 14
   37 80 52
   37 81 73
   37 82 50
   37 83 97
   37 84 25
   37 85 4
   37 86 75
   37 87 16
   37 88 49
   37 89 31
   37 90 72
   37 91 16
   37 92 70
   37 93 84
   37 94 32
   37 95 63
   37 96 90
   37 97 86
   37 98 63
   37 99 38
   37 100 27
   38 1 61
   38 2 33
   38 3 87
   38 4 33
   38 5 88
   38 6 1
   38 7 98
   38 8 36
   38 9 92
   38 10 54
   38 11 38
   38 12 16
   38 13 62
   38 14 96
   38 15 97
   38 16 64
   38 17 83
   38 18 66
   38 19 69
   38 20 40
   38 21 80
   38 22 71
   38 23 42
   38 24 80
   38 25 5
   38 26 32
   38 27 37
   38 28 40
   38 29 83
   38 30 52
   38 31 66
   38 32 74
   38 33 31
   38 34 47
   38 35 62
   38 36 6
   38 37 79
   38 38 69
   38 39 46
   38 40 83
   38 41 76
   38 42 63
   38 43 29
   38 44 31
   38 45 55
   38 46 1
   38 47 75
   38 48 69
   38 49 61
   38 50 73
   38 51 49
   38 52 61
   38 53 17
   38 54 15
   38 55 53
   38 56 4
   38 57 45
   38 58 32
   38 59 91
   38 60 97
   38 61 5
   38 62 2
   38 63 31
   38 64 7
   38 65 33
   38 66 22
   38 67 79
   38 68 10
   38 69 33
   38 70 3
   38 71 25
   38 72 56
   38 73 75
   38 74 46
   38 75 95
   38 76 64
   38 77 20
   38 78 97
   38 79 84
   38 80 51
   38 81 29
   38 82 61
   38 83 11
   38 84 75
   38 85 7
   38 86 91
   38 87 10
   38 88 14
   38 89 10
   38 90 72
   38 91 43
   38 92 94
   38 93 73
   38 94 4
   38 95 75
   38 96 46
   38 97 79
   38 98 92
   38 99 35
   38 100 37
   39 1 52
   39 2 96
   39 3 12
   39 4 78
   39 5 2
   39 6 77
   39 7 15
   39 8 18
   39 9 32
   39 10 28
   39 11 60
   39 12 8
   39 13 67
   39 14 23
   39 15 98
   39 16 24
   39 17 47
   39 18 2
   39 19 72
   39 20 13
   39 21 80
   39 22 46
   39 23 37
   39 24 82
   39 25 39
   39 26 54
   39 27 11
   39 28 55
   39 29 79
   39 30 76
   39 31 54
   39 32 35
   39 33 31
   39 34 19
   39 35 45
   39 36 40
   39 37 39
   39 38 43
   39 39 15
   39 40 25
   39 41 45
   39 42 12
   39 43 31
   39 44 9
   39 45 34
   39 46 72
   39 47 91
   39 48 23
   39 49 84
   39 50 67
   39 51 63
   39 52 25
   39 53 74
   39 54 96
   39 55 99
   39 56 63
   39 57 14
   39 58 40
   39 59 25
   39 60 82
   39 61 15
   39 62 21
   39 63 31
   39 64 33
   39 65 56
   39 66 51
   39 67 13
   39 68 25
   39 69 2
   39 70 33
   39 71 29
   39 72 45
   39 73 47
   39 74 14
   39 75 63
   39 76 27
   39 77 71
